,name,time,tweet,Localization;;
"Simone Tebet (MDB), 34% votam em Lula, 29% votarão no atual presidente, e 30% pretendem votar em branco ou nulo, com 7% de indecisos."",";;
227,1585731319379771392,,EU SÓ QUERIA DIZER PROS MEUS AMIGOS CIRISTAS: CIRO JAMAIS DERRUBARIA JAIR BOLSONARO! JAMAIS! QUE BOM QUE TEMOS LULA!👆👆👆 RESPEITEM O BARBINHA QUE ELE TA VINDO AI!!!,;;
"228,1585731011941642240,,""Uma coisa é fato. Bolsonaro não perde votos, mas ele herda votos, principalmente da soma total de tebet e ciro, entre outros, podendo chegar a 70% do total. Os outros 30% não seriam transferidos para o lula, apenas um pequeno percentual de no máximo 10%. O restante é branco/nulo"",";;
"229,1585720264817782784,,""Eu vou entender quem não gosta do Lula e apoia o Ciro ou a Tebet.";;
"Mas não me peça para entender quem gosta do Bolsonaro depois de tantas atitudes criminosas dele durante a pandemia. E o descaso com os mais pobres."",";;
"230,1585712145538449408,,""Por 8 anos, militei e votei por Ciro Gomes. Acredito no seu projeto e suas ideias, mas para derrotar Jair Bolsonaro, eu votei em Lula. E domingo, votarei de novo. Pelo fim desse câncer. Não tenham medo de se posicionar, de estar do lado certo. ";;
;;
"Eles é quem devem temer! https://t.co/Rv5Bkpvthz"",";;
"231,1585706044868608000,,""Bolsonaro cometeu corrupçãp no governo Lula de 2006 a 2010, roubando gasolina e os funcionários fantasmas""""""""";;
"no gabinete do parlamento, quando trabalhava com Ciro  Gomes. Na época, não teve suaspeitas devido a ocultação de """"laranjas"""" https://t.co/TsWGC2s18v"",";;
"232,1585692143787528193,,""Engraçado que os que defendem o Bolsonaro não falam bem dele, e sim mal do Lula kakakakakkaka até pq só conhecem esses 2 canditados e no máximo o Ciro Gomes"",";;
"233,1585690318061465600,,""🇧🇷 BRASIL 🇧🇷 ";;
;;
🟥LULA - 52,8% - 62.368.330 votos;;
;;
🟦BOLSONARO - 47,2% - 55.736.625 votos ;;
;;
🔷DISTRIBUIÇÃO ;;
;;
▶️ Simone Tebet + Ciro ;;
➖60% Lula;;
➖40% Bolsonaro;;
;;
▶️Soraya +D’avila +Kelmon +Eymael ;;
➖100% Bolsonaro ;;
;;
Outros - Abstenção dos eleitores de Lula no 2• turno;;
;;
"*OPINIÃO"",";;
"234,1585689546322489344,,""▶️TOCANTINS ";;
;;
🟥LULA - 53,4% - 460.313 votos ;;
;;
🟦BOLSONARO -46,6% - 401.111  votos;;
;;
🔷DISTRIBUIÇÃO ;;
;;
▶️ Simone Tebet + Ciro ;;
➖60% Lula;;
➖40% Bolsonaro;;
;;
▶️Soraya +D’avila +Kelmon +Eymael ;;
➖100% Bolsonaro ;;
;;
Outros - Abstenção dos eleitores de Lula no 2• turno;;
;;
"*OPINIÃO"",";;
"235,1585688038767722500,,""▶️SÃO PAULO ";;
;;
🟦BOLSONARO - 53,1% - 13.607.662 votos;;
;;
🟥LULA - 46,9% - 12.004.514 votos ;;
;;
🔷DISTRIBUIÇÃO ;;
;;
▶️ Simone Tebet + Ciro ;;
➖60% Lula;;
➖40% Bolsonaro;;
;;
▶️Soraya + D’avila + Kelmon +Eymael ;;
➖100% Bolsonaro ;;
;;
Outros - Abstenção dos eleitores de Lula no 2• turno;;
;;
"*OPINIÃO"",";;
"236,1585687010173386758,,""Meu pai foi convocado como mesário nessas eleições e no 1° turno me enviou às 17:06 o resultado da mesa onde ele trabalha. ";;
;;
No 2° turno ele vai me enviar também, a gente vai comparar os votos.;;
;;
No 1° turno foi:;;
;;
Lula: 175 votos;;
Bolsonaro: 85 votos;;
Ciro: 12 votos;;
"Kelmon: 1 voto"",";;
"237,1585686116660805659,,""▶️SERGIPE";;
;;
🟥LULA - 69,5% - 878.108 votos ;;
;;
🟦BOLSONARO -30,5% - 386.047  votos;;
;;
🔷DISTRIBUIÇÃO ;;
;;
▶️ Simone Tebet + Ciro ;;
➖60% Lula;;
➖40% Bolsonaro;;
;;
▶️Soraya +D’avila +Kelmon +Eymael ;;
➖100% Bolsonaro ;;
;;
Outros - Abstenção dos eleitores de Lula no 2• turno;;
;;
"*OPINIÃO"",";;
"238,1585684918893420548,,""▶️SANTA CATARINA";;
;;
🟦BOLSONARO - 66,5% - 2.879.447 votos;;
;;
🟥LULA - 33,5% - 1.447.205 votos ;;
;;
🔷DISTRIBUIÇÃO ;;
;;
▶️ Simone Tebet + Ciro ;;
➖60% Lula;;
➖40% Bolsonaro;;
;;
▶️Soraya + D’avila + Kelmon +Eymael ;;
➖100% Bolsonaro ;;
;;
Outros- Abstenção dos eleitores de Lula no 2• turno;;
;;
"*OPINIÃO"",";;
"239,1585683741174792207,,""▶️RORAIMA ";;
;;
🟦BOLSONARO - 73% - 217.612 votos;;
;;
🟥LULA - 27% - 80.559 votos ;;
;;
🔷DISTRIBUIÇÃO ;;
;;
▶️ Simone Tebet + Ciro ;;
➖60% Lula;;
➖40% Bolsonaro;;
;;
▶️Soraya + D’avila + Kelmon +Eymael ;;
➖100% Bolsonaro ;;
;;
Outros- Abstenção dos eleitores de Lula no 2• turno;;
;;
"*OPINIÃO"",";;
"240,1585680513972436999,,""▶️RONDÔNIA";;
;;
🟦BOLSONARO - 67,6% - 610.569 votos;;
;;
🟥LULA - 32,4% - 292.091 votos ;;
;;
🔷DISTRIBUIÇÃO ;;
;;
▶️ Simone Tebet + Ciro ;;
➖60% Lula;;
➖40% Bolsonaro;;
;;
▶️Soraya + D’avila + Kelmon +Eymael ;;
➖100% Bolsonaro ;;
;;
Outros- Abstenção dos eleitores de Lula no 2• turno;;
;;
"*OPINIÃO"",";;
"241,1585679326896439309,,""▶️RIO GRANDE DO SUL";;
;;
🟦BOLSONARO - 53,1% - 3.519.670 votos ;;
;;
🟥LULA - 46,9% - 3.112.013 votos ;;
;;
🔷DISTRIBUIÇÃO ;;
;;
▶️ Simone Tebet +Ciro ;;
➖60%Lula;;
➖40%Bolsonaro;;
;;
▶️Soraya + D’avila +Kelmon +Eymael ;;
➖100% Bolsonaro ;;
;;
Outros- Abstenção dos eleitores de Lula no 2• turno;;
;;
"*OPINIÃO"",";;
"242,1585678134606692353,,""▶️RIO GRANDE DO NORTE";;
;;
🟥LULA - 66,3% - 1.330.402 votos ;;
;;
🟦BOLSONARO - 33,7% - 675.246  votos;;
;;
🔷DISTRIBUIÇÃO ;;
;;
▶️ Simone Tebet+Ciro ;;
➖60% Lula;;
➖40% Bolsonaro;;
;;
▶️Soraya +D’avila +Kelmon +Eymael ;;
➖100% Bolsonaro ;;
;;
Outros -Abstenção dos eleitores de Lula no 2• turno;;
;;
"*OPINIÃO"",";;
"243,1585677169472184324,,""▶️PIAUÍ";;
;;
🟥LULA - 77,3% - 1.579.908 votos ;;
;;
🟦BOLSONARO - 22,7% - 464.384  votos;;
;;
🔷DISTRIBUIÇÃO ;;
;;
▶️ Simone Tebet + Ciro ;;
➖60% Lula;;
➖40% Bolsonaro;;
;;
▶️Soraya +D’avila +Kelmon +Eymael ;;
➖100% Bolsonaro ;;
;;
Outros - Abstenção dos eleitores de Lula no 2• turno;;
;;
"*OPINIÃO"",";;
"244,1585676673231556608,,""▶️RIO DE JANEIRO";;
;;
🟦BOLSONARO - 55,0% - 5.194.638 votos ;;
;;
🟥LULA - 45,0% - 4.247.620 votos ;;
;;
🔷DISTRIBUIÇÃO ;;
;;
▶️ Simone Tebet + Ciro ;;
➖60% Lula;;
➖40% Bolsonaro;;
;;
▶️Soraya + D’avila +Kelmon +Eymael ;;
➖100% Bolsonaro ;;
;;
Outros- Abstenção dos eleitores de Lula no 2• turno;;
;;
"*OPINIÃO"",";;
"245,1585674072939266050,,""Como todos sabem, votei no Ciro. Mas ele me decepcionou e por isso vou votar no Bolsonaro.";;
;;
Lula nem pensar. #ForaLula;;
"#ForaPT #"",";;
"246,1585673948880146433,,""▶️PERNAMBUCO ";;
;;
🟥LULA - 67,8% - 3.694.273 votos ;;
;;
🟦BOLSONARO - 32,2% - 1.754.348  votos;;
;;
🔷DISTRIBUIÇÃO ;;
;;
▶️ Simone Tebet + Ciro ;;
➖60% Lula;;
➖40% Bolsonaro;;
;;
▶️Soraya +D’avila +Kelmon +Eymael ;;
➖100% Bolsonaro ;;
;;
Outros - Abstenção dos eleitores de Lula no 2• turno;;
;;
"*OPINIÃO"",";;
"247,1585671975992807432,,""O Resumo do vídeo: ";;
.;;
O BOLSONARO MENTE RUIM. ;;
O LULA MENTE BEM. ;;
"O CIRO MENTE COMPLICADO. https://t.co/CVVcMRZZGg"",";;
"248,1585671872951324672,,""▶️PARÁ    ";;
;;
🟥LULA - 56,4% - 2.635.809 votos ;;
;;
🟦BOLSONARO - 43,6% - 2.041.284  votos;;
;;
🔷DISTRIBUIÇÃO ;;
;;
▶️ Simone Tebet + Ciro ;;
➖60% Lula;;
➖40% Bolsonaro;;
;;
▶️Soraya +D’avila +Kelmon +Eymael ;;
➖100% Bolsonaro ;;
;;
Outros - Abstenção dos eleitores de Lula no 2• turno;;
;;
"*OPINIÃO"",";;
"249,1585670392567533569,,""▶️PARAÍBA    ";;
;;
🟥LULA - 67,6% - 1.634.895 votos ;;
;;
🟦BOLSONARO - 32,4% - 785.248  votos;;
;;
🔷DISTRIBUIÇÃO ;;
;;
▶️ Simone Tebet + Ciro ;;
➖60% Lula;;
➖40% Bolsonaro;;
;;
▶️Soraya +D’avila +Kelmon +Eymael ;;
➖100% Bolsonaro ;;
;;
Outros - Abstenção dos eleitores de Lula no 2• turno;;
;;
"*OPINIÃO"",";;
"250,1585669000117329921,,""▶️PARANÁ ";;
;;
🟦BOLSONARO - 59,5% - 3.903.098 votos;;
;;
🟥LULA - 40,5% - 2.657.662 votos ;;
;;
🔷DISTRIBUIÇÃO ;;
;;
▶️ Simone Tebet + Ciro ;;
➖60% Lula;;
➖40% Bolsonaro;;
;;
▶️Soraya + D’avila + Kelmon +Eymael ;;
➖100% Bolsonaro ;;
;;
Outros- Abstenção dos eleitores de Lula no 2• turno;;
;;
"*OPINIÃO"",";;
"251,1585666834560438282,,""▶️MINAS GERAIS   ";;
;;
🟥LULA - 52,4% - 6.289.160 votos ;;
;;
🟦BOLSONARO - 47,6% - 5.715.188 votos;;
;;
🔷DISTRIBUIÇÃO ;;
;;
▶️ Simone Tebet + Ciro ;;
➖60% Lula;;
➖40% Bolsonaro;;
;;
▶️Soraya +D’avila +Kelmon +Eymael ;;
➖100% Bolsonaro ;;
;;
Outros - Abstenção dos eleitores de Lula no 2• turno;;
;;
"*OPINIÃO"",";;
"252,1585665078946402304,,""▶️MATO GROSSO DO SUL";;
;;
🟦BOLSONARO - 57,4% - 881.432 votos;;
;;
🟥LULA - 42,6% - 653.742 votos ;;
;;
🔷DISTRIBUIÇÃO ;;
;;
▶️ Simone Tebet + Ciro ;;
➖60% Lula;;
➖40% Bolsonaro;;
;;
▶️Soraya + D’avila + Kelmon +Eymael ;;
➖100% Bolsonaro ;;
;;
Outros- Abstenção dos eleitores de Lula no 2• turno;;
;;
"*OPINIÃO"",";;
"253,1585665006909128706,,""#LulaPresidente20221️⃣3️⃣ ";;
#ForaBolsonaro ;;
"Lembrando aqui aquele episódio grotesco quando Ciro Gomes, Coronel e fundamentalista religioso, atacou a Gleisi Hoffmann apenas porquê ela postou um vídeo nas redes sociais afirmando que: """"Bolsonaro usa Deus e Deus usa Lula""""";;
"@IdealismoHD https://t.co/Zb4KCOMBKg"",";;
"254,1585662191436447744,,""Tio: Depois das eleições podemos marcar um churrasco entre a família para estreitarmos os laços: os que votaram no Lula compram a carne - venceram as eleições"; na Tebet a cerveja;" no Ciro e Simone ficam com o arroz e vinagrete e os que votaram no Bolsonaro, não convidamos...."","
"255,1585657964425351177,,""Mesmo não tendo votado no Lula no 1° turno sei que ele é do campo de democracia, diferente do outro candidato. Meu voto foi no Ciro, mas nesse momento se trata de uma questão de marco civilizacional. Bolsonaro de jeito nenhum! E que vença quem o povo escolher! Viva a Democracia!"",";;
"256,1585657790684708864,,""▶️MATO GROSSO  ";;
;;
🟦BOLSONARO - 62,8% - 1.156.986 votos;;
;;
🟥LULA - 37,2% - 685.003 votos ;;
;;
🔷DISTRIBUIÇÃO ;;
;;
▶️ Simone Tebet + Ciro ;;
➖60% Lula;;
➖40% Bolsonaro;;
;;
▶️Soraya + D’avila + Kelmon + Eymael ;;
➖100% Bolsonaro ;;
;;
Outros- Abstenção dos eleitores de Lula no 2• turno;;
;;
"*OPINIÃO"",";;
"257,1585648591452110848,,""Cara uma par de pesquisa mostrando Bolsonaro na frente. Tudo bem que pesquisa erra e tal. Mas qual foi a parada pra mudar voto? Lula tava na frente sem Ciro e Tebet. E nesse meio tempo teve clima com criança, Jefferson e salário mínimo"",";;
"258,1585648080208400389,,""▶️MARANHÃO  ";;
;;
🟥LULA - 71,7% - 2.708.063 votos ;;
;;
🟦BOLSONARO - 29,3% - 1.071.425 votos;;
;;
🔷DISTRIBUIÇÃO ;;
;;
▶️ Simone Tebet + Ciro ;;
➖60% Lula;;
➖40% Bolsonaro;;
;;
▶️Soraya + D’avila + Kelmon + Eymael ;;
➖100% Bolsonaro ;;
;;
Outros - Abstenção dos eleitores de Lula no 2• turno;;
;;
"*OPINIÃO"",";;
"259,1585647705862414336,,""▶️GOIÁS  ";;
;;
🟦BOLSONARO - 56,2% - 2.067.192 votos;;
;;
🟥LULA - 43,8% - 1.611.585 votos ;;
;;
🔷DISTRIBUIÇÃO ;;
;;
▶️ Simone Tebet + Ciro ;;
➖60% Lula;;
➖40% Bolsonaro;;
;;
▶️Soraya + D’avila + Kelmon + Eymael ;;
➖100% Bolsonaro ;;
;;
Outros- Abstenção dos eleitores de Lula no 2• turno;;
;;
"*OPINIÃO"",";;
"260,1585647394586140672,,""▶️ESPÍRITO SANTO ";;
;;
🟦BOLSONARO - 55,7% - 1.237.062 votos;;
;;
🟥LULA - 44,3% - 982.275 votos ;;
;;
🔷DISTRIBUIÇÃO ;;
;;
▶️ Simone Tebet + Ciro ;;
➖60% Lula;;
➖40% Bolsonaro;;
;;
▶️Soraya + D’avila + Kelmon + Eymael ;;
➖100% Bolsonaro ;;
;;
Outros- Abstenção dos eleitores de Lula no 2• turno;;
;;
"*OPINIÃO"",";;
"261,1585646968772009985,,""▶️DISTRITO FEDERAL";;
;;
🟦BOLSONARO - 57% - 1.002.620 votos;;
;;
🟥LULA - 43% - 757.345 votos ;;
;;
🔷DISTRIBUIÇÃO ;;
;;
▶️ Simone Tebet + Ciro ;;
➖60% Lula;;
➖40% Bolsonaro;;
;;
▶️Soraya + D’avila + Kelmon + Eymael ;;
➖100% Bolsonaro ;;
;;
Outros - Abstenção dos eleitores de Lula no 2• turno;;
;;
"*OPINIÃO"",";;
"262,1585646759509835777,,""Quando depois de 4 anos militando pró Ciro a pessoa se surpreende porque sou contra Bolsonaro. ";;
;;
Meu amigo Ciro deixou claro inúmeras vezes que ele se colocava alternativa ao modelo economico! ;;
;;
Mais Bolsonaro era tragédia!;;
"Lula era da democracia. https://t.co/6MbpgCzfcq"",";;
"263,1585646484980400130,,""▶️CEARÁ ";;
;;
🟥LULA - 70,8% - 3.839.616 votos ;;
;;
🟦BOLSONARO - 29,2% - 1.586.222 votos;;
;;
🔷DISTRIBUIÇÃO ;;
;;
▶️ Simone Tebet + Ciro ;;
➖60% Lula;;
➖40% Bolsonaro;;
;;
▶️Soraya + D’avila + Kelmon + Eymael ;;
➖100% Bolsonaro ;;
;;
Outros - Abstenção dos eleitores de Lula no 2• turno;;
;;
"*OPINIÃO"",";;
"264,1585646382073155585,,""O que acontece se os votos da Tebet forem pro Lula? E se os do Ciro forem pra Bolsonaro? O quanto abstenções influenciam o resultado? Vem ver nesse novo simulador que publicamos hoje na @folha ";;
" https://t.co/jVlrDLsGss"",";;
"265,1585645945412538368,,""▶️BAHIA  ";;
;;
🟥LULA - 72,7% - 6.121.798 votos ;;
;;
🟦BOLSONARO - 27,3% - 2.295.712 votos;;
;;
🔷DISTRIBUIÇÃO ;;
;;
▶️ Simone Tebet + Ciro ;;
➖60% Lula;;
➖40% Bolsonaro;;
;;
▶️Soraya + D’avila + Kelmon + Eymael ;;
➖100% Bolsonaro ;;
;;
Outros - Abstenção dos eleitores de Lula no 2• turno;;
;;
"*OPINIÃO"",";;
"266,1585645501763887104,,""▶️AMAZONAS ";;
;;
🟥LULA - 53,5% - 1.098.633 votos ;;
;;
🟦BOLSONARO - 46,5% - 956.686 votos;;
;;
🔷DISTRIBUIÇÃO ;;
;;
▶️ Simone Tebet + Ciro ;;
➖60% Lula;;
➖40% Bolsonaro;;
;;
▶️Soraya + D’avila + Kelmon + Eymael ;;
➖100% Bolsonaro ;;
;;
Outros - Abstenção dos eleitores de Lula no 2• turno;;
;;
"*OPINIÃO"",";;
267,1585645470420176897,,É capaz de Ciro Gomes aparecer depois da vitória de Lula dizendo que ajudou a derrotar Bolsonaro. O maior covarde de toda a esquerda e centro-esquerda do país.,;;
"268,1585645042323968000,,""▶️AMAPÁ ";;
;;
🟥LULA - 51,6% - 222.682 votos ;;
;;
🟦BOLSONARO - 48,4% - 209.099 votos;;
;;
🔷DISTRIBUIÇÃO ;;
;;
▶️ Simone Tebet + Ciro ;;
➖60% Lula;;
➖40% Bolsonaro;;
;;
▶️Soraya + D’avila + Kelmon + Eymael ;;
➖100% Bolsonaro ;;
;;
Outros - Abstenção dos eleitores de Lula no 2• turno;;
;;
"*OPINIÃO"",";;
"269,1585644547744620545,,""▶️ALAGOAS";;
;;
🟥LULA - 60,4% - 1.040.727 votos ;;
;;
🟦BOLSONARO - 39,6% - 682.049 votos;;
;;
🔷DISTRIBUIÇÃO ;;
;;
▶️ Simone Tebet + Ciro ;;
➖60% Lula;;
➖40% Bolsonaro;;
;;
▶️Soraya + D’avila + Kelmon + Eymael ;;
➖100% Bolsonaro ;;
;;
Outros - Abstenção dos eleitores de Lula no 2• turno;;
;;
"*OPINIÃO"",";;
"270,1585642937492602880,,""▶️ACRE ";;
;;
🟦BOLSONARO - 66,4% - 292.148 votos;;
;;
🟥LULA - 33,6% - 148.483 votos ;;
;;
🔷DISTRIBUIÇÃO ;;
;;
▶️ Simone Tebet + Ciro ;;
➖60% Lula;;
➖40% Bolsonaro;;
;;
▶️Soraya + D’avila + Kelmon + Eymael ;;
➖100% Bolsonaro ;;
;;
Outros candidatos - Abstenção dos eleitores de Lula no 2• turno;;
;;
"*OPINIÃO"",";;
"271,1585632040921464832,,""Ciro era meu maior desejo, Lula minha maior esperança de vencer Bolsonaro!"",";;
"272,1585631923694882817,,""Não tem candidato anti-sistema neste 2o turno. Ciro foi o candidato anti-sistema. Lula e Bolsonaro são lados da mesma moeda, cada um com uma parte do sistema. Bolsonaro com o centrão e o mercado, e Lula com todo o resto, incluindo a Globo. Seja quem vencer, o sistema se reagrupa."",";;
"273,1585623329846792193,,""“PT virou uma organização criminosa”, diz Ciro em podcast,  ";;
"Candidato do PDT também afirmou que o ex-presidente Lula seria o """"chefe da quadrilha"""" ";;
https://t.co/MrQiD8KRIE;;
"BOLSONARO JOGOU A TOALHA  #luladrao22"",";;
"274,1585615876274937856,,""meu pai foi a maior surpresa (negativa) dessa eleição. votou no Ciro no 1º turno (até aí tudo bem rs), não gosta do Bolsonaro, mas vai votar porque acha antidemocrático anular e acredita que o lula é o MAIOR CORRUPTO DA HISTÓRIA DA GALÁXIA depois de ler um livro da Malu Gaspar"",";;
"275,1585614893134348291,,""Minha mãe é bolsonaro roxa, meu irmão é lula até morrer, meu pai é ciro e ficou decepcionado, após o mesmo apoiar o lula depois de meter o pau e agora tá perdido e minha irmã era lula e tá dizendo que vai de nulo agora pq os dois são lixo… aqui em casa tá uma farofa  kkkkkk"",";;
"276,1585608233242316803,,""O Partido Novo suspendeu a filiação de João Amoêdo depois que ele declarou voto em Lula. A maioria dos votos do Ciro migrou para o Bolsonaro. A terceira via, na verdade, não passa de um neofascismo gourmet."",";;
"277,1585603966288683010,,""Bolsonaro ........76.593.639";;
Lula ................24.912.442;;
"Ciro ................10.425.055"",";;
"278,1585592541596028928,,""Em Minas, Lula chega a 45% enquanto Bolsonaro tem 40% aponta Quaest.";;
;;
By @diariodegoias;;
;;
#Política #bolsonaro #ciro #eleicoes2022 #lula #simone #política #Zema #MinasGerais;;
;;
"https://t.co/3fjPxwiagR"",";;
"279,1585568189655781377,,""Eu fico vendo esses povo postando multidão de encontro político, cês acha mesmo q quem votou no Ciro, e mudou pro Bolsonaro, vai? ";;
Ou quem era Simone e virou Lula, vai? ;;
"Na minha opinião smp é os mesmo povão q já apoiava o partido kkkk"",";;
"280,1585565152228909056,,""Ainda bem q o lula vai ganhar, eu n aguentaria mais 4 anos o povo culpando o ciro pela vitoria do bolsonaro"",";;
"281,1585526444633067520,,""Eu até entendo Lula, Bolsonaro, Ciro terem gados pra defender";;
"Mas SÉRGIO MORO?? realmente não consigo entender"",";;
"282,1585500326504943616,,""Lula e Ciro fazem aniversário em datas bem próximas. No horóscopo, os dois são de Escorpião. Bolsonaro é de Áries. Simone Tebet é de Peixes. Até que faz muito sentido para quem estuda astrologia."",";;
283,1585478488794234880,,É verdade Ciro Gomes não apoie ladrão Lula temos q tomar a ditadura dessa quadrilha do PT cara fique a favor das famílias q querem o melhor pro Brasil ajude o Bolsonaro cara. https://t.co/Nswq5QLGvW,;;
"284,1585468981867171847,,""Lula hoje: “Esse Ciro Nogueira que está com Bolsonaro hoje, ele já esteve com Fernando Henrique Cardoso, ele já esteve comigo, ele já esteve com o Collor…”";;
;;
"Ciro Nogueira ontem: https://t.co/eTTEyOOi8q"",";;
"285,1585466775541633031,,""Lula hoje: “Esse Ciro Nogueira que está com Bolsonaro hoje, ele já esteve com Fernando Henrique Cardoso, ele já esteve comigo, ele já esteve com o Collor…”";;
;;
"Ciro Nogueira ontem: https://t.co/dQsknR51ig"",";;
"286,1585462683901562880,,""🇧🇷 Em entrevista ao Poder360, Ciro Nogueira diz que """"em hipótese alguma"""" apoiará um governo do PT.";;
;;
"Deus vai nos proteger dessa tragédia e vai ter a sabedoria de eleger o presidente Bolsonaro no domingo"""", afirmou o ministro da Casa Civil que se elegeu defendendo Lula em 2018. https://t.co/y0pLINtCc6"",";;
"287,1585462351482036224,,""Ciro Gomes “O Brasil sofrerá a maior fraude eleitoral da história” @fabiofaria “Bolsonaro teve 154 mil inserções a menos que Lula nas Rádios, isso é uma grave violação no pleito eleitoral”"",";;
"288,1585455980434931714,,""Ciro falando o porquê de Lula ser melhor que Bolsonaro.";;
"Só não entende quem não quer. https://t.co/d08Roq9rZf"",";;
289,1585451649149059073,,Será que teremos eleições no domingo ? Acho que não hein… #TSEOrganizacaoCriminosa #TSEvergonhanacional #BolsonaroReeleito22 #GolpeDeEstado #InsercoesRoubadas #inserções #lula #bolsonaro #prontofalei @jairbolsonaro @ciro_nogueira @nikolas_dm https://t.co/49rDWdGRkL,;;
"290,1585445709150650368,,""""""Poderíamos ter evitado esse segundo turno""""";;
;;
Concordo. A gente tinha Ciro, Tebet e até o Davilla e a Soraya, mas preferiram votar no Lula.;;
;;
Eu votaria em qualquer pessoa contra o Bolsonaro, mas jamais votaria no Lula no 1° turno tendo opções.;;
;;
"Fui de Ciro e não me arrependo."",";;
"291,1585438086162423811,,""BOLSONARO ";;
Contra quem mesmo?;;
STF;;
TSE;;
GLOBO;;
BLOGS pagos da esquerda ;;
FOLHA DE SÃO PAULO ;;
ESTADÃO;;
INSTITUTOS DE PESQUISAS;;
CLASSE ARTÍSTICA (abstêmios da lei Rouanet);;
SISTEMA APODRECIDO (FHC, Renan, etc;;
OS DESEMPREGADOS PARASITAS ;;
"LULA (o encantador de serpente, segundo Ciro Gomes)"",";;
"292,1585437271435759618,,""smt lula";;
smt bolsonaro;;
"smt ciro gomes"",";;
"293,1585436478171394048,,""Fiz simulação de 2ºturno nos estados e no país com base nos resultados do 1º. Considerei que os 2 mantém seus votos, Bolsonaro pega os de Onça, Sapatênis e Padre de Festa Junina, Lula pega os dos 3 da extrema-esquerda. Os votos de Simone, Ciro e Eymael são divididos meio a meio https://t.co/fJPTT1wRT1"",";;
294,1585433279141912576,,kkkkkkkkkkkkkkkkk agora os caras do pt tao pagando pra não passar campanha do bolsonaro pelas radio KKKKKKKKKKKKKKKKKKKKKKKKKKKK nossa é um pior que o outro vai tomar no cu tinha q eleger o merda do ciro invés desses 2 bócos lula se m*t* e bolsonaro também.,;;
"295,1585421957075730432,,""Quantos eleitores que votaram em Ciro e Simone, e que já não tinham se decidido por Lula após o """"JeffDay"""", não se decidiram esta noite?";;
;;
"Se Jefferson foi um Adélio com sinal trocado, Bolsonaro foi o próprio Bolsonaro: incapaz de aceitar o sistema do qual sempre se locupletou."",";;
"296,1585421584453476353,,""três certezas nessa eleição:";;
;;
Nunca nem morto votarei em Bolsonaro,;;
nunca mais na minha vida votarei no Ciro;;
"e pela última vez eu votarei no Lula"",";;
"297,1585416622382219266,,""Mas genteee, agora q tô prestando bem atenção na propaganda eleitoral do Bolsonaro já TV,tô pasma d ver q as propostas dele são TDS cópias dos projetos citados pela Simone Tebet,do Lula e do Ciro Gomes.";;
QUE CARA MAOS SUJO E INCOMPETENTE.;;
QUE NOJOOOOO!!;;
"#JornalNacional #Lula #CNN"",";;
"298,1585415767314554880,,""Bolsonaro quer adiar a eleição para conseguir copiar mais propostas dos outros candidatos.";;
;;
"Tudo o que Lula, Simone e Ciro prometeram no primeiro turno, ele promete no segundo."",";;
"299,1585399935784353792,,""Vi uma notícia reclamando que o Neymar não pode fazer gol e comemorar puxando o saco do Bolsonaro. Por mim que tenha ele puxando o saco do Bolsonaro, outro do Lula, outro pra Simone Tabet, pro Ciro, pro Pablo. Não quero é 7 a 1. ";;
;;
"O povo vai se unir. Abraços, gols e hexa! 🏆 🇧🇷"",";;
"300,1585394642585092103,,""Amoedo, Ciro, Tebet... apoiam o Lula, acredito eu que, por um voto útil, mas, qual critério eles usaram para definir que o Bolsonaro é pior que o Lula, dado o contexto histórico, a mesma pergunta se aplica aos apoiadores do Bolsonaro.  Política brasileira e suas """"controvérsias""""."",";;
"301,1585394235272200193,,""Olha aí! Estão vendo?! Não quiseram levar para o segundo turno Ciro Gomes e Simone Tebet, agora temos que ver toda essa putaria do lado de Bolsonaro e Lula. Povo burro e imbecil esse do Brasil.";;
"#Eleições2022"",";;
"302,1585387508673974273,,""Pronto!";;
Passou a inveja de quem conhecia bolsonarista convertido.;;
Amigo que votou no bolsonaro em 2018 e no Ciro no 1º turno/2022, acaba de declarar voto no LULA no 2º turno.;;
"#LulaPresidente20221️⃣3️⃣ https://t.co/dfJHaXMwZb"",";;
"303,1585381794597273620,,""Bolsonaro é um mito mesmo. Fez a esquerda defender a polícia e condenar o Bandido. ";;
"Fez o Lula ser contra o aborto, contra a legalização das drogas e o banheiro unissex. Fez o Haddad, Ciro e Manuela d’Avila irem a missa e o Alckmin se assumir petista. #cassacao #BolsonaroReeleito"",";;
"304,1585369923680731136,,""Minha mãe votou no lula em todas as eleições que ele participou, votou na Dilma 2 vezes, em 2018 votou no Ciro e Haddad, mas em 2022 ela votou no Bolsonaro no primeiro turno e no segundo ela tbm vai votar 22!"",";;
"305,1585350051605663745,,""Que momento absolutamente maluco o Brasil está vivendo.";;
É ÓBVIO que eu vou votar Lula 13 com força, mas eu sempre me pego imaginando como seria formidável termos uma eleição normal. Sem Lula, sem Bolsonaro.;;
"Candidatos “normais”. Alckmin, Ciro, Tebet, Doria… que sonho seria… https://t.co/LO598DRTh4"",";;
"306,1585346929675862030,,""Pesquisa Atlas: Cresce transferência de votos de Tebet e Ciro para Lula #Bolsonaro #CiroGomes #Eleições #Lula #Pesquisa #SimoneTebet";;
"https://t.co/74CshkjJeC"",";;
