,name,time,tweet,Source,Likes,RTs,Localization
110,Instituto Mula,2022-11-03 02:21:58+00:00,"@AlfredoMenezes6 E o gráfico é o mesmo nos 2 turnos.

Outra coisa, no 1o turno eu acompanhei diretamente do site do… https://t.co/bN97CKLVUe",Twitter for Android,1,0,República de Curitiba
111,🇧🇷🌹 Götterdämmerung 🌹🇧🇷,2022-11-03 02:21:25+00:00,"@Comic_Medeiros Se fosse o Ciro ou a tebet, os ânimos não estariam assim. O Brasil seria pacificado muito mais fáci… https://t.co/3jTFtErjbV",Twitter for Android,0,0,"Paris, France"
112,Paulo Democracia 1️⃣3️⃣🚩👻👨‍🏫🐙🕊️,2022-11-03 02:04:00+00:00,"@dai_tama A Tebet derrota o Ciro facinho, igual o Lula qdo derrotou o Bolsonaro",Twitter Web App,0,0,
113,"cerveja, picanha e xereca",2022-11-03 01:23:29+00:00,@vulgokali @rafaellvieira27 @sabaogasoso @realpaubrasil @vitorugoal @jonesmanoel_PCB Sou presidente de seção eleito… https://t.co/pbsOj0BwU0,Twitter for Android,31,0,
114,Felipe Freire,2022-11-03 01:11:33+00:00,"@marcelfreire O problema aqui não é o Bolsonaro ter perdido, mas sim o Lula ter ganhado! Aposto que se fosse a Simo… https://t.co/zpcKpA7cbh",Twitter for Android,0,0,
115,Diomani,2022-11-03 00:06:25+00:00,"@spardayi @lucaspnunes1 @AnonNovidades Não , você realmente analisou essa eleição ? No segundo turno o Bolsonaro ga… https://t.co/cvANVVVdq7",Twitter for iPhone,1,0,"Bahia, Brasil"
116,Antero,2022-11-02 23:47:18+00:00,@Enigmatics5 @ofilhodopastor @____KingSlayer @arthurpps Na real a coisa é até bem simples. Os mais progressistas do… https://t.co/4JSohdpkBu,Twitter for iPhone,2,0,
117,Smile,2022-11-02 22:36:41+00:00,"@padilhaimortal Rapaz! Quem sou eu pra falar que ele é ex-condenado ou ladrao!? 
Talvez estaria preso se fosse ladr… https://t.co/a02CZsIU7V",Twitter for iPhone,0,0,
118,Marcel Costa,2022-11-02 22:11:01+00:00,"@leoportela_ @jairbolsonaro Bolsonaro?! Por favor não!  Não quero o Lula, mas tbm não quero Bolsonaro... Nem Tebet… https://t.co/ksxwMisjvT",Twitter for Android,0,0,
119,Wilson Rodrigues,2022-11-02 21:01:59+00:00,"@OGloboPolitica Moro sozinho levou mais votos para Bolsonaro do que Tebet e Ciro juntos levaram para Lula.
Faltou p… https://t.co/MqrSo2fAsK",Twitter for Android,5,0,"São Paulo, Brasil"
120,Davis Barbosa,2022-11-02 20:44:38+00:00,"@BonoGazzinelli @Midia_bh Bom, se esse for o único defeito dele como possível presidente, eu ainda votaria nele. Is… https://t.co/VmAtzliosq",Twitter Web App,0,0,
121,Sarah Belutti,2022-11-02 20:32:13+00:00,"@IgorAlbuquerq71 @lgmarco2k_spfc @joicehasselmann Único problema de Ciro é que ele é um ""Lula melhor"". Irá surgir u… https://t.co/lce3t5MVMX",Twitter for Android,0,0,
122,Enigmatics,2022-11-02 20:25:29+00:00,@ofilhodopastor É só fazer o somatório nos respectivos domínios eleitorais de cada candidato. Ciro transferiu em mé… https://t.co/WENdVutn1D,Twitter Web App,0,0,
123,Márcio Duran 🇧🇷 🇺🇸 🇺🇦 🇷🇺 🇺🇳,2022-11-02 19:56:03+00:00,"@77_frota @STF_oficial Se o TSE desse iimpeachment para o Bolsonaro isso não teria acontecido, e o Lula não tem mor… https://t.co/mbr8Ohe0XB",Twitter Web App,1,0,Brazil
124,O SUSTINHO,2022-11-02 19:48:16+00:00,"@Rodrigo1RRO Não confundam meu ódio ao Bolsonaro com apoio ao Lula.

Da mesma forma que voto no Lula pra tirar Bols… https://t.co/1qOVqh0mtq",Twitter Web App,1,0,New City 4-18
125,҉̸̶͛͂̆̓̅͋̄̀̿͊̍̈̔͐̾͋̈́͆̎̽͋̅͐̽̽͋̾̔̉̕͞͝Elí 🌹̋͐̈́̈̈̏́,2022-11-02 19:46:10+00:00,"Os votos não-Lula do 1T, foram 70% transferidos para Bolsonaro.
Ele CERTAMENTE recebeu votos de todo mundo. Inclusi… https://t.co/Rlq1FUeqGw",Twitter for Android,1,0,
126,Crisman 🇧🇷🐍🚬,2022-11-02 19:43:18+00:00,"@esalviojr Vc só se equivoca sobre ""o pessoal aqui de fora"" bolsonaristas são só 10% no máximo, os 58 milhões são a… https://t.co/2KSruOBrcm",Twitter for Android,0,0,
127,Marco Aurelio 🇧🇷,2022-11-02 19:38:53+00:00,"@EduSaorin @danik4tes @vaniafoortes @leandroruschel Ciro, Simone tebet, Soraia, todos apoiando Lula e fazendo um jo… https://t.co/zyG7okTc7C",Twitter for Android,1,0,Brazil
128,Enigmatics,2022-11-02 19:33:56+00:00,"@ofilhodopastor Se fosse verdade Tebet fazendo todo aquele ""showmício"" deveria ter transferido mais que Ciro, bem,… https://t.co/XZBRelhwyY",Twitter Web App,0,0,
129,só danilo mesmo 1️⃣2️⃣ 🌹 🇧🇷,2022-11-02 19:14:48+00:00,"A real é que o Ciro e a Tebet serviram pra represar votos que iriam pro Bolsonaro no 1T.

Ter os dois serviu pra da… https://t.co/SsXnXq1v1p",Twitter Web App,1,0,
130,mgb,2022-11-02 19:05:04+00:00,"@monark Voce tem que entender aue nao é sobre bolsonaro. É sobre lula. Simone levaria, hadadd levaria, tebet, ciro,… https://t.co/wEdnwbkdEF",Twitter for iPhone,0,0,
131,marcio dos santos,2022-11-02 18:40:39+00:00,"@JoelPinheiro85 Veja quanto cada candidato gastou até o momento:
Lula (PT) – R$ 57,7 milhões
Simone Tebet (MDB) – R… https://t.co/oCEdRBgKqx",Twitter for Android,0,0,
132,Igor 🥊🇧🇷,2022-11-02 18:33:17+00:00,@urubullish Esse problema aí é simples de resolver. Desfaz a cagada que o stf fez ao tornar Lula elegível (não prec… https://t.co/YXUFj0lDIi,Twitter for Android,0,0,Estados Unidos
133,Jhonatan,2022-11-02 17:45:02+00:00,"@EsquerdaMoralis @OMAGOLIBERTARIO Vc não entendeu nada, não é? Quero que o Bolsonaro, Lula, Tebet, Ciro, D'Avila, T… https://t.co/ngEKZvQXlP",Twitter for Android,0,0,
134,Vladimir,2022-11-02 17:41:04+00:00,"@lukaizokuou @Matheus15743784 @MylenaPinto @SensoCrtico1 Lula no seu primeiro mandato foi ótimo, pegou uma situação… https://t.co/QWnrO9fZ1y",Twitter Web App,0,0,Um lugar Qualquer
135,Rafael Querino,2022-11-02 17:37:40+00:00,"@arthurpps @simonetebetbr não agregou um voto sequer ao @LulaOficial  no segundo turno. Só somar:

Lula + Ciro = 60… https://t.co/mU3xFM4Soy",Twitter for Android,0,0,"Brasília, Brasil"
136,Valdeci Borges,2022-11-02 17:34:00+00:00,"@_Tiagoventura O lula ñ perdeu os 6 milhoes , os votos do ciro e tebet que foram em sua maioria para Bolsonaro...",Twitter for Android,0,0,
137,Vimarq 🇾🇪 #CASARESGOLPISTA,2022-11-02 17:26:46+00:00,"@vianaluciana87 @Lessyano_Araujo @FernandoHoliday Teve sim, uns 100x piores. Concordo que Lula nem deveria se candi… https://t.co/Om6A9Xi5I9",Twitter for Android,0,0,
138,Piment🇦¹⁹²¹ 🔺,2022-11-02 17:23:20+00:00,"Mas isso não é obvio? Não é só a Anitta, são TODOS os artistas que declararam apoio ao lula ou ao bolsonaro. Pq não… https://t.co/pf9HZE0EJQ",Twitter Web App,2,0,
139,Arthur 13ite.exe ⭐,2022-11-02 17:09:34+00:00,@SelvaNikuo @Serlatos @apenasobarney @realdrippinboy @sigmaposts Eles não entendem que n é questão de votar no Lula… https://t.co/zULyjA4paq,Twitter for Android,0,0,Ele/Dele
140,Crowley rei do inferno,2022-11-02 16:55:18+00:00,"o negócio não é o bolsonaro, não estaria acontecendo tudo isso se o ganhador fosse o Ciro, a tebet ou qualquer outr… https://t.co/eS9mvfYXzl",Twitter for Android,0,0,inferno
141,Crowley rei do inferno,2022-11-02 16:48:29+00:00,"@mateusn_br @reporterenato não exatamente, pois o objetivo não é exatamente pelo bolsonaro
difícilmente teria todas… https://t.co/rvnEqyEc0z",Twitter for Android,0,0,inferno
142,Igor,2022-11-02 15:50:37+00:00,"@gorb41464467 @PokeKlausGo @folha Elas só não querem Lula.

Se fosse Tebet, Ciro, não estariam lá protestando.

For… https://t.co/jAoIMKpdXk",Twitter for Android,1,0,
143,helen ★,2022-11-02 15:22:45+00:00,"É DISSO AQ Q EU VIM FALANDO A ELEIÇÃO TODA, galera querendo tebet, ciro, etc só o lula sendo o lula poderia ter ven… https://t.co/3qj2LBUaXa",Twitter Web App,0,0,talking randomly
144,desgadificador_02,2022-11-02 15:20:25+00:00,@OGloboPolitica Não dá pra saber pq o Bolsonaro pode ter virado voto do Lula e a migração Ciro e Tebet compensou,Twitter for Android,0,0,
145,Avohai - Cirista de Férias🌹,2022-11-02 15:14:24+00:00,"23:59 = Katia Abreu votou contra o golpe, foi expulsa do MDB e depois execrada pela esquerda enquanto era vice do C… https://t.co/vkduAuJdxO",Twitter for Android,357,91,Brasil
146,euoluizz 🌪️,2022-11-02 14:56:52+00:00,"Se fosse pelo ideal da esquerda, você votaria no Ciro
Se fosse pela democracia, você votaria Tebet
Se fosse por não… https://t.co/YrEtojuLjW",Twitter for Android,4,1,CWB - BR
147,击 zé o pequeno,2022-11-02 14:37:33+00:00,"na minha cidade lula ganhou no primeiro turno

mas mesmo com o apoio de tebet e ciro, no segundo bolsonaro saiu na frente...",Twitter for Android,2,0,"no sense in war, sense at home"
148,Marcelo Tonon,2022-11-02 14:21:36+00:00,@Casaverde1Mario @_Tiagoventura A mudança % vc pode pensar: ah foi a migração de votos do Ciro e Tebet pra Bolsonar… https://t.co/sU5igiRA0s,Twitter for Android,3,0,Brasil
149,Marolador,2022-11-02 13:47:42+00:00,@PauloSr98416690 @MarceloBAccioly @tocomleonardo Maioria? Bolsonaro perdeu apenas por 2 milhões votos esse que pode… https://t.co/lzGLAqLxw2,Twitter for Android,10,0,
150,Ivan Douglas,2022-11-02 13:29:12+00:00,"@CARA_SANTISTA @Diogo_Travassos @APrimeiraVia Tirando Record, JP e SBT, quase toda a grande mídia estava com Lula.… https://t.co/1ICDwNsUaA",Twitter for Android,0,0,"Belo Horizonte, Brasil"
151,Lucas von,2022-11-02 12:59:03+00:00,"Orçamento Secreto era a ponta do iceberg. A máquina pública operou com força dentro e fora das 4 linhas.

Talvez aj… https://t.co/yTLgMGAe4C",Twitter for Android,93,6,"Gremista, Scotland"
152,FILHOTE DA WANDA MAXIMOFF,2022-11-02 12:52:50+00:00,"@Luca_Cechs Sim sim, os eleitores de Tebet e Ciro foram pro Lula, mas ele perdeu eleitores para Bolsonaro",Twitter for Android,0,0,Rio de Janeiro
153,Joao Felipe Stapassolli,2022-11-02 12:49:03+00:00,"@brom_elisa O povo q votou no Lula  votou pra tirar o bolsonaro não pq queriam o Lula de volta, se vcs bolsonarista… https://t.co/uVR7PCUkY1",Twitter for Android,0,0,
154,Crist ...O justo viverá pela fé,2022-11-02 12:48:33+00:00,"@monicabergamo Lula apoiadores
Ciro
Marina
Tebet
Fhc 
Supremo

Artistas da Rouanet 

Mídia jornalismo em geral
Todos contra Bolsonaro",Twitter for Android,0,0,
155,FILHOTE DA WANDA MAXIMOFF,2022-11-02 12:46:19+00:00,"Ainda é muito cedo para tecer análises mais complexas, mas vendo que Tebet e Ciro foram bem votados no Rio e em SP… https://t.co/bvAWvUHt7p",Twitter for Android,1,0,Rio de Janeiro
156,Rafael,2022-11-02 11:33:35+00:00,"@spedrojunior @GarcezPerdro @UOL Espero q sim, mas olhando pro resultado final das eleições, a impressão q eu tenho… https://t.co/ZdEEjKQ0kA",Twitter for Android,1,0,
157,Felipe,2022-11-02 09:58:24+00:00,"@_Tiagoventura Errado, Bolsonaro cresceu 7 M (51 para 58), após o 1 turno, ficaram 10 M de Votos entre Tebet, Ciro… https://t.co/56BOxoFC6Q",Twitter for Android,37,1,
158,GG⚡⚪⚫,2022-11-02 09:28:46+00:00,"@baristoymus Hoje é feriado no Brasil e tem muitas manifestações marcadas pelo Brasil todo, mas não acredito que dê… https://t.co/lVXyNb24bm",Twitter for Android,0,0,"Apiaí, Brasil"
159,Rodrigo David,2022-11-02 08:33:45+00:00,"@Clelton19 @JCSimonassi @todoscomciro As pesquisas mais recentes, as perto do fim do segundo turno variavam entre 9… https://t.co/FCuHig4R1J",Twitter for Android,0,0,"Lisboa, Portugal"
160,Special Agent Nick Bimbles,2022-11-02 06:35:51+00:00,@oialinesantos @lipaoondadura fora q msm pro bolsonaro seria dificil lançar um outro candidato e o lula ate hj n ac… https://t.co/KwRP0FXnOm,Twitter for iPhone,0,0,"São Paulo, Brasil"
161,JG.Fracassos,2022-11-02 05:25:34+00:00,"@andrerocha_sp @brazilianwill @monicabergamo Igual 2018 onde diziam que o Ciro nao venceria o Bolsonaro, mas o Hadd… https://t.co/BBy3oALi5e",Twitter for Android,0,0,"Rio de Janeiro, Brasil"
162,#FORABOLSONARO🚩,2022-11-02 05:24:59+00:00,"@jnascim Gente, isso é um absurdo!
Eu realmente estranhei a diferença de votos entre um candidato e outro. No 1° tu… https://t.co/rlEvzsV01n",Twitter for Android,100,19,Em Algum Lugar na Terra🌍🌎🌏
163,"Queria ter paz, mas sou osasquense",2022-11-02 05:13:04+00:00,"O Bolsonaro faz o Lula parecer galã da Marvel.
Faz o Amoêdo parecer uma opção.
Faz a Tebet parecer amiga da florest… https://t.co/osOMr3LRwk",Twitter for Android,0,0,Brasil
164,"Pitol, o Maior",2022-11-02 04:53:04+00:00,"@brunnagoncalves 
Lula 2t
Freixo

@TiagoAbravanel 
Tebet no 1° e Lula no 2°
Garcia no 1° e Haddad no 2°… https://t.co/Wg4c8pajld",Twitter for Android,0,0,
165,"Pitol, o Maior",2022-11-02 04:53:03+00:00,"BBB 22 (só tem mala)

@LucianoEstevan 
Ciro 1° e Lula 2°
Décio Lima 1° e Jorginho 2°

@oficialmussi 
Bolsonaro 2t
T… https://t.co/wTHKC17sjW",Twitter for Android,0,0,
166,ana livia ಌ 🇧🇷,2022-11-02 03:33:38+00:00,"@anaruels @ballahalls_ @milenadiariox @tenhofriu @KarinaLapa2019 @Karem_Cardim ""Se quer bater em mulher, bate lá fo… https://t.co/pSya5q4MRN",Twitter for Android,0,0,
167,Rodrigo Coimbra,2022-11-02 03:25:36+00:00,"@jaestiveansioso @thiagfvs A mídia criou isso. Esse é o problema dos institutos de pesquisa, eles manipulam a opini… https://t.co/PjjFizl48j",Twitter Web App,1,0,"Niterói, Brasil"
168,bia.,2022-11-02 02:25:25+00:00,"os eleitores de ciro e tebet que diziam tanto que não votavam nem em bolsonaro, nem em lula claramente votando no bolsonarokkkk",Twitter for iPhone,0,0,deluca-bishop
169,CRE-SEP,2022-11-02 02:04:46+00:00,"@hiimacake @thiagfvs Fachin descondenou, STF anulou, mídia fingiu que nada viu, isentos como amoedo deram a mão pra… https://t.co/uCzADcDoZS",Twitter Web App,12,1,
170,Lindinha 🏳,2022-11-02 01:59:56+00:00,"@monicabergamo Diferença pouca, né? Basicamente os voto da Tebet foram para Bolsonaro, e do Ciro pro Lula. Sem o Bo… https://t.co/LC32XHEtrU",Twitter Web App,0,0,"São Paulo, Brasil"
171,Samuelson com Ciro 🇧🇷 ✊🏿🌹,2022-11-02 00:26:06+00:00,"Se tirarmos Lula e Bolsonaro, o Ciro foi candidato mais votado no Nordeste e a Tebet a mais votada no resto. A tens… https://t.co/hfPAQkD2lk",Twitter for Android,413,38,"Fortaleza, Brasil"
172,Leandro,2022-11-01 23:59:33+00:00,"Sabe qual o Lance, Bolsonaro, Lula, Tebet, Ciro e Etc ... Estão todos com suas contas bancárias bem recheadas e o p… https://t.co/vMJ2Gb8QuW",Twitter for Android,2,0,Brazil
173,ket,2022-11-01 23:26:39+00:00,@chicosaraiva01 @kellymatos vocês ficam com esse discurso mas se fosse o ciro gomes ou a tebet no lugar do lula voc… https://t.co/nK8c4xfzbo,Twitter for iPhone,0,0,thiboymendyyfede protegidos❤️
174,Leandro Patriota,2022-11-01 23:12:44+00:00,"@robsonfg Eu digo que o problema foi pq quem ganhou foi lula, se o sistema podre queria tirar Bolsonaro, pq não esc… https://t.co/5VxhfuZuA1",Twitter for Android,1,0,"Natal, Brasil"
175,Gill,2022-11-01 23:03:27+00:00,"@Gabaaaau @BraziLayra @stupied4ever @oocCiro Já vi que vc além de ser malcriado é tb desinformado, dá uma olhada pr… https://t.co/wmHsEN8hMr",Twitter Web App,1,1,
176,Brenno Machado,2022-11-01 22:57:50+00:00,"@5harmoniac Bolsonaro teve 58 milhões de votos, pra 60, é nada, não se gabe pelo resultado. Inclusive do primeiro p… https://t.co/80XW7P8Ha0",Twitter for iPhone,0,0,
177,ZevsBR,2022-11-01 22:21:34+00:00,"@paramirimgamer @hnr_rick @JulianoJulian3 @arrudacharlie @todoscomciro Simone + Ciro tiveram 8 milhoes. O ""extra"" d… https://t.co/3T1W0y4xK5",Twitter for Android,0,0,
178,Douglas Rodrigues,2022-11-01 22:04:08+00:00,"@leonardomed @GarbuioTerapias @leandroruschel Quem disse que esses 60 milhões pertencem ao Lula ?
Lula+ Tebet + Cir… https://t.co/n8ZLPJQ0jl",Twitter for Android,4,0,"São Paulo, Brasil"
179,ZevsBR,2022-11-01 21:59:46+00:00,@paramirimgamer @hnr_rick @JulianoJulian3 @arrudacharlie @todoscomciro Ciro + Tebet dava 8 milhoes mais ou menos. L… https://t.co/qzTu7zOYVn,Twitter for Android,0,0,
180,ArquitetAna,2022-11-01 21:39:50+00:00,"Uma mulher do meu trabalho “se tivesse Lula, Bolsonaro e cachorro caramelo, o cachorro caramelo se elegeria”
Eu dis… https://t.co/9H1nJrs39f",Twitter for iPhone,8,0,Boa Vista - RR
181,Thiago Menezes,2022-11-01 21:32:56+00:00,"""ah porque a Tebet fez mais, porque o Amoedo fez mais""

Ciro vendo televisão em casa transferiu mais votos contra o… https://t.co/vrhFid9weT",Twitter for Android,0,0,
182,Luank30,2022-11-01 20:58:32+00:00,"@Metropoles Manooooo, ele não precisa fala nada com o lula, tá querendo confete? Acha que a rincha e apenas campanh… https://t.co/QcHglGelmq",Twitter for Android,17,0,
183,Alex Pereira,2022-11-01 20:53:41+00:00,@TONYMON53103367 @Henrique_MJ @CarlosAlc1955 @perinplobato Venho do futuro para dizer que eu estava certo. Os votos… https://t.co/oAEk02VQBF,Twitter Web App,0,0,"São Paulo, Brasil"
184,Patria Amada Brasil,2022-11-01 20:43:54+00:00,"@MauMeirelles Entendam uma coisa, o Bolsonaro tá longe de ser o Presidente dos sonhos, mas o único que não dava pra… https://t.co/goLhDqepVu",Twitter for iPhone,2,0,
185,"+fé,lipe... =)",2022-11-01 20:22:50+00:00,"@gabriel_gooes rapaz, dizer q ciro nao ajudou em nada na transferencia de votos é ignorar alguns fatos

esses 3 mi… https://t.co/Y1kKeUNha4",Twitter Web App,0,0,Hellcife
186,Grace 13🚩🚩🚩🚩,2022-11-01 20:15:15+00:00,@nilobento Acho q vários q ganharam vão abandonar Bolsonaro. Política é assim mesmo. Estou aguardando os ministério… https://t.co/rzMvEWeZrK,Twitter for iPhone,0,0,"Ribeirão Preto, Brasil"
187,alex,2022-11-01 20:13:02+00:00,"@Georgefbms1997 @realismopagina @eixopolitico Acho que se a Tebet se aliar com o Ciro ela se queima, apesar do Ciro… https://t.co/dae0vuVI6f",Twitter for Android,0,0,japao
188,Anderson,2022-11-01 20:01:18+00:00,"@cahebraga Deixa de chorar. A turma do Ciro e Tebet votaram em Lula, só para não dar voto ao Bolsonaro.. 😂😂🤡
Os pró… https://t.co/rG6NyY1fe9",Twitter for iPhone,0,0,
189,queria ser herdeiro 🥺,2022-11-01 19:59:32+00:00,"sobre transferência de votos no 2º turno:

nos estados que Ciro teve mais votos, Lula cresceu mais. nos estados que… https://t.co/cyXTGWWUrl",Twitter for iPhone,25,1,"João Pessoa, Brasil"
190,Joana🇧🇷💚,2022-11-01 19:27:32+00:00,"@folha Qual a parte que vcs não entenderam que somos patriotas ,,qualquer um que concorre e contra o Lula iríamos a… https://t.co/NRjCMNdW5s",Twitter for Android,1,0,"Bragança Paulista, Brasil"
191,Capivara dos 3%,2022-11-01 19:09:35+00:00,@Gabaaaau @stupied4ever @oocCiro Você deveria pesquisar antes de falar essa asneira. Os eleitores de tebet votaram… https://t.co/OWZdPAaEDp,Twitter for iPhone,4,0,
192,Henrique,2022-11-01 18:44:23+00:00,@LiaGomesCE Mas disseram que os eleitores do Fascista Ciro iam de Bolsonaro e os eleitores da revolucionária Tebet iam de Lula,Twitter for Android,3,0,
193,Leonardo Monteiro,2022-11-01 18:05:25+00:00,"@Miltonneves @LucianoGiusepp4 Milton acha mesmo que se Felipe D'Ávila tivesse ganho, Ciro Gomes, Tebet, alguém fari… https://t.co/5pfqAejZYA",Twitter for Android,8,1,"Rio de Janeiro, Brasil"
194,montanha,2022-11-01 16:38:44+00:00,"Ou seja, Lula, além dessa base de pedetista, teve ""apenas"" mais 1.886.495 votos que vieram de Simone Tebet.

O que… https://t.co/ZWVOdVyD7g",Twitter for Android,2,0,"Uberlândia, MG"
195,Francisco Emídio Neto,2022-11-01 16:17:04+00:00,"@folha Na verdade não celebraram a vitória de Lula, mas a derrota de Bolsonaro. Fariam o mesmo se fosse Ciro Gomes… https://t.co/G1nr3QAUbg",Twitter for Android,15,0,
196,Guilherme Monteiro,2022-11-01 16:01:07+00:00,"@toyti_ Você pode cruzar os dados de onde Simone e Ciro foram melhor e ver quem cresceu nesses estados. 
Tebet fez… https://t.co/LXtIUR4Szc",Twitter Web App,0,0,São Paulo - Brasil
197,Nagorno-karabakh,2022-11-01 16:00:51+00:00,@rod_gon4 @fcancio @SICNoticias Tinham o Ciro Gomes ou a Simone tebet. Não foi por falta de alternativas mais credí… https://t.co/YICqmvZbYj,Twitter for Android,0,0,
198,Edson Rosa,2022-11-01 15:52:15+00:00,"Mesmo que Bolsonaro recebesse apoio de Ciro, Tebet e quem quer que seja, além dos que recebeu nesse 2° turno, mesmo… https://t.co/vo8dposlL7",Twitter for Android,2,0,
199,Franciane,2022-11-01 15:47:43+00:00,"@evandroratho Bolsonaro aceitando ou não a derrota, NÓS não aceitaremos, não é sobre Bolsonaro, é sobre não ter um… https://t.co/Dc8M5pVXkz",Twitter for iPhone,0,0,
200,Murilo Caruso,2022-11-01 15:45:50+00:00,@guimcl Não temos como comprovar essas afirmações (q o apoio da Tebet não ajudou o Lula eleitoralmente (duvido); q… https://t.co/bDV4h6mYr4,Twitter Web App,0,0,São Paulo
201,Will Satriani,2022-11-01 15:25:51+00:00,"@_renks @malimasp @wilsoncabus @AnarcoFino @cirogomes Engano seu, camarada. Os votos da Tebet migraram pro Bolsonar… https://t.co/9vlvmFCRUt",Twitter Web App,0,0,
202,Cãimbra Murat PT 13,2022-11-01 14:52:15+00:00,"O teu luto é o sua postagem de notícia boa ""bolsonaro saiu"" e notícia ruim ""Lula entrou"" é o causador desse caos mo… https://t.co/F2r3VTJe5H",Twitter for Android,1,0,
203,"+fé,lipe... =)",2022-11-01 14:46:36+00:00,"@gabriel_gooes rapaz, fizeram um levantamento dos lugares onde tebet teve boa votação, e no 2turno lula n resceu ne… https://t.co/IjZkBl3G7C",Twitter Web App,0,0,Hellcife
204,Guilherme Monteiro,2022-11-01 14:36:32+00:00,"@toyti_ A Tebet fez campanha aberta, subiu no palanque e os votos dela migraram pro Bolsonaro igual, o apoio explíc… https://t.co/6U3poYIQWY",Twitter Web App,0,0,São Paulo - Brasil
205,Vinicius Guimarães,2022-11-01 14:34:47+00:00,"@brom_elisa Perfeito. Eu sempre disse que não vou com cara de nenhum dos foram candidatos, tirando o Bolsonaro. Mas… https://t.co/dzCUG6fYpi",Twitter Web App,0,0,
206,🇧🇷Jairo Lima🇮🇱Designer🇺🇸,2022-11-01 14:20:15+00:00,"@AlexanderBrasil Ache o erro
FHC falou Lula é Ladrão!
Ciro declarou Lula é Ladrão!
Tebet anunciou Lula é Ladrão!
Al… https://t.co/F1t6z5xMIJ",Twitter Web App,0,0,Belo Horizonte
207,🇧🇷Jairo Lima🇮🇱Designer🇺🇸,2022-11-01 14:20:03+00:00,"@AlexanderBrasil Ache o erro
FHC falou Lula é Ladrão!
Ciro declarou Lula é Ladrão!
Tebet anunciou Lula é Ladrão!
Al… https://t.co/oWxKimM1IL",Twitter Web App,0,0,Belo Horizonte
208,🇧🇷Jairo Lima🇮🇱Designer🇺🇸,2022-11-01 14:19:22+00:00,"@AlexanderBrasil Ache o erro
FHC falou Lula é Ladrão!
Ciro declarou Lula é Ladrão!
Tebet anunciou Lula é Ladrão!
Al… https://t.co/VNuIQDq9JL",Twitter Web App,1,0,Belo Horizonte
209,Mc_Sapinho,2022-11-01 13:44:22+00:00,"@andrefernm SE VOCÊ É PRÓ BRASIL E DEMOCRACIA, USE SUA INFLUÊNCIA POR UM TERCEIRO TURNO ENTRE CIRO E TEBET.

LULA E… https://t.co/ohkGcnSoa0",Twitter Web App,0,0,
210,Mc_Sapinho,2022-11-01 13:42:26+00:00,"@GilDoVigor SE VOCÊ É PRÓ BRASIL E DEMOCRACIA, USE SUA INFLUÊNCIA POR UM TERCEIRO TURNO ENTRE CIRO E TEBET.

LULA E… https://t.co/JhILuQ0dwh",Twitter Web App,0,0,
211,Mc_Sapinho,2022-11-01 13:40:35+00:00,"@moura_101 SE VOCÊ É PRÓ BRASIL E DEMOCRACIA, USE SUA INFLUÊNCIA POR UM TERCEIRO TURNO ENTRE CIRO E TEBET.

LULA E… https://t.co/891Z5L3DRV",Twitter Web App,0,0,
212,Mc_Sapinho,2022-11-01 13:39:57+00:00,"@neymarjr SE VOCÊ É PRÓ BRASIL E DEMOCRACIA, USE SUA INFLUÊNCIA POR UM TERCEIRO TURNO ENTRE CIRO E TEBET.

LULA E B… https://t.co/AaeZDOcMCI",Twitter Web App,0,0,
213,Mc_Sapinho,2022-11-01 13:39:36+00:00,"@felipeneto SE VOCÊ É PRÓ BRASIL E DEMOCRACIA, USE SUA INFLUÊNCIA POR UM TERCEIRO TURNO ENTRE CIRO E TEBET.

LULA E… https://t.co/DZnrgNKoCO",Twitter Web App,0,0,
214,Mc_Sapinho,2022-11-01 13:38:28+00:00,"@felipeneto SE VOCÊ É PRÓ BRASIL E DEMOCRACIA, USE SUA INFLUÊNCIA POR UM TERCEIRO TURNO ENTRE CIRO E TEBET.

LULA E… https://t.co/qLGABDidUX",Twitter Web App,0,0,
215,X🅰️VIÉ,2022-11-01 12:49:40+00:00,"@Lumaplease Lula ganhou 3,1 milhões de votos. E é muito mais plausível Bolsonaro ter virado votos do próprio Lula n… https://t.co/u4U4sh9tSu",Twitter for iPhone,0,0,"Campos dos Goytacazes, Brasil"
216,Flavio Pinilha junior,2022-11-01 12:45:45+00:00,"@UsuarioEsquerda @77_frota Não somos inimigos, somos brasileiros se fosse um Ciro, Simone tebet, Geraldo Alckmin, H… https://t.co/iXV7hLYipq",Twitter for Android,0,0,
217,Natália,2022-11-01 12:36:45+00:00,"@tuannemichel Era lógico que ia dar merda ! Podiam ter apostado no Ciro, na Tebet , no Felipe. Mas em um cara que f… https://t.co/termrDxjWd",Twitter for iPhone,0,0,BSB
218,Guilherme Luti,2022-11-01 12:28:50+00:00,@souzaNeyton @ideiasfluidas Engraçado que o Demetrio não se preocupou com governo de coalizão quando Bolsonaro cham… https://t.co/THicysCBsL,Twitter Web App,3,0,
219,Capivara dos 3%,2022-11-01 12:25:27+00:00,"@stupied4ever @oocCiro Seu cuzao, Ciro transferiu todos os votos pra lula. Já os votos de Tebet foram pra Bolsonaro… https://t.co/g85iR7ersP",Twitter for iPhone,12,1,
